date,negative,neutral,positive,compound,daily_count,original_date,original_open,original_high,original_low,original_close,original_adj close,original_volume,lagged_price_date,lagged_open,lagged_high,lagged_low,lagged_close,lagged_adj close,lagged_btc_volume,price_change,price_direction
2019-06-18,0.0375407655133128,0.8699479061391742,0.092511567225887,0.166561610407747,54421,2019-06-18,9335.466796875,9348.3740234375,9004.9013671875,9081.7626953125,9081.7626953125,15848210536,2019-06-25,11007.2021484375,11790.9169921875,11007.2021484375,11790.9169921875,11790.9169921875,24879684533,2709.154296875,positive
2019-06-19,0.0352737790819534,0.867124166841333,0.097579584992664,0.1843341395933766,47710,2019-06-19,9078.7275390625,9299.62109375,9070.3955078125,9273.521484375,9273.521484375,15546809946,2019-06-26,11778.5810546875,13796.4892578125,11755.59765625,13016.2314453125,13016.2314453125,45105733173,3742.7099609375,positive
2019-06-20,0.0354881745303713,0.8701902644278706,0.0943220396442388,0.1802299066725162,50146,2019-06-20,9273.060546875,9594.419921875,9232.484375,9527.16015625,9527.16015625,17846823784,2019-06-27,13017.125,13311.14453125,10491.8525390625,11182.806640625,11182.806640625,39977475223,1655.646484375,positive
2019-06-21,0.0375465160637574,0.8689217130251613,0.0935327660844902,0.1666026355509114,60291,2019-06-21,9525.07421875,10144.556640625,9525.07421875,10144.556640625,10144.556640625,20624008643,2019-06-28,11162.16796875,12445.1748046875,10914.4951171875,12407.33203125,12407.33203125,35087757766,2262.775390625,positive
2019-06-22,0.0410351776536897,0.8617972642508728,0.0971674273234905,0.1700649308870261,76469,2019-06-22,10175.923828125,11157.345703125,10107.03515625,10701.69140625,10701.69140625,29995204861,2019-06-29,12400.763671875,12400.91015625,11508.37890625,11959.37109375,11959.37109375,29923961128,1257.6796875,positive
2019-06-23,0.0358670259850109,0.8665732242264492,0.0975393119184845,0.1954713319039282,50837,2019-06-23,10696.69140625,11246.14453125,10556.095703125,10855.37109375,10855.37109375,20998326502,2019-06-30,11931.9912109375,12178.3837890625,10799.0087890625,10817.1552734375,10817.1552734375,27256473494,38.2158203125,negative
2019-06-24,0.0351567960553546,0.8689615433065199,0.0958823804639277,0.1909958538033795,55569,2019-06-24,10853.744140625,11065.896484375,10610.427734375,11011.1025390625,11011.1025390625,19271652365,2019-07-01,10796.9306640625,11206.439453125,10089.314453125,10583.134765625,10583.134765625,29378589324,427.9677734375,negative
2019-06-25,0.0381746924808089,0.8698832660233684,0.0919418256928815,0.1718570058883373,64874,2019-06-25,11007.2021484375,11790.9169921875,11007.2021484375,11790.9169921875,11790.9169921875,24879684533,2019-07-02,10588.68359375,10912.1884765625,9737.884765625,10801.677734375,10801.677734375,31015895223,989.2392578125,negative
2019-06-26,0.046707408088987,0.8595437267410952,0.0937480166032797,0.1422239898989899,97812,2019-06-26,11778.5810546875,13796.4892578125,11755.59765625,13016.2314453125,13016.2314453125,45105733173,2019-07-03,10818.15625,11968.078125,10818.15625,11961.26953125,11961.26953125,30796494294,1054.9619140625,negative
2019-06-27,0.0431011045375597,0.865822907620495,0.0910748615935736,0.1528590751194094,73696,2019-06-27,13017.125,13311.14453125,10491.8525390625,11182.806640625,11182.806640625,39977475223,2019-07-04,11972.71875,12006.0751953125,11166.5693359375,11215.4375,11215.4375,25920294033,32.630859375,positive
2019-06-28,0.0392720496682529,0.8688829248324208,0.0918288730832864,0.167463477118832,58629,2019-06-28,11162.16796875,12445.1748046875,10914.4951171875,12407.33203125,12407.33203125,35087757766,2019-07-05,11203.1025390625,11395.6611328125,10874.96484375,10978.4599609375,10978.4599609375,23838480210,1428.8720703125,negative
2019-06-29,0.0376727649075855,0.8696279167015137,0.0926972484736974,0.1720947959354353,47828,2019-06-29,12400.763671875,12400.91015625,11508.37890625,11959.37109375,11959.37109375,29923961128,2019-07-06,10982.5439453125,11620.96484375,10982.5439453125,11208.55078125,11208.55078125,21092024306,750.8203125,negative
2019-06-30,0.0378252188302922,0.8681110699821452,0.0940420023516091,0.1721760506031441,45926,2019-06-30,11931.9912109375,12178.3837890625,10799.0087890625,10817.1552734375,10817.1552734375,27256473494,2019-07-07,11217.6162109375,11541.6201171875,11148.8046875,11450.8466796875,11450.8466796875,19369044277,633.69140625,positive
2019-07-01,0.0350124050406649,0.873771507730807,0.0912165698453838,0.169963179908839,55945,2019-07-01,10796.9306640625,11206.439453125,10089.314453125,10583.134765625,10583.134765625,29378589324,2019-07-08,11446.5966796875,12345.8330078125,11393.3740234375,12285.9580078125,12285.9580078125,23482551458,1702.8232421875,positive
2019-07-02,0.0383767309258756,0.8692463514797719,0.0923760860711376,0.1643817336410535,58928,2019-07-02,10588.68359375,10912.1884765625,9737.884765625,10801.677734375,10801.677734375,31015895223,2019-07-09,12284.326171875,12779.1318359375,12233.26171875,12573.8125,12573.8125,28167921523,1772.134765625,positive
2019-07-03,0.0400277071948205,0.8708477148525879,0.089089230394375,0.1498372219708308,57458,2019-07-03,10818.15625,11968.078125,10818.15625,11961.26953125,11961.26953125,30796494294,2019-07-10,12571.537109375,13129.529296875,11710.978515625,12156.5126953125,12156.5126953125,33627574244,195.2431640625,positive
2019-07-04,0.0376391553939971,0.8646776711757345,0.097680412371134,0.1786177681107602,50343,2019-07-04,11972.71875,12006.0751953125,11166.5693359375,11215.4375,11215.4375,25920294033,2019-07-11,12139.7138671875,12144.623046875,11158.9228515625,11358.662109375,11358.662109375,28595327690,143.224609375,positive
2019-07-05,0.0362500922383828,0.8688342816086373,0.0949187331300852,0.1744308852942889,51497,2019-07-05,11203.1025390625,11395.6611328125,10874.96484375,10978.4599609375,10978.4599609375,23838480210,2019-07-12,11354.2998046875,11905.4873046875,11179.14453125,11815.986328125,11815.986328125,23534692797,837.5263671875,positive
2019-07-06,0.0357861581464113,0.869301508466354,0.0949123564877913,0.1771264755480607,43289,2019-07-06,10982.5439453125,11620.96484375,10982.5439453125,11208.55078125,11208.55078125,21092024306,2019-07-13,11813.126953125,11841.95703125,10908.4794921875,11392.37890625,11392.37890625,21042616384,183.828125,positive
2019-07-07,0.0370086752523154,0.8670706483223772,0.0959201876786979,0.1765388968989027,40921,2019-07-07,11217.6162109375,11541.6201171875,11148.8046875,11450.8466796875,11450.8466796875,19369044277,2019-07-14,11381.0205078125,11451.2041015625,10234.576171875,10256.05859375,10256.05859375,22486000001,1194.7880859375,negative
2019-07-08,0.0399072848963169,0.8652871595481275,0.0948047431135871,0.165818465645311,51696,2019-07-08,11446.5966796875,12345.8330078125,11393.3740234375,12285.9580078125,12285.9580078125,23482551458,2019-07-15,10257.8388671875,11052.7666015625,9992.0068359375,10895.08984375,10895.08984375,25384047207,1390.8681640625,negative
2019-07-09,0.0367430702299564,0.8674397229867709,0.0958178282873124,0.1707400443931457,56315,2019-07-09,12284.326171875,12779.1318359375,12233.26171875,12573.8125,12573.8125,28167921523,2019-07-16,10896.6533203125,10996.6328125,9448.1064453125,9477.6416015625,9477.6416015625,24151199070,3096.1708984375,negative
2019-07-10,0.0416482349609866,0.8628244399697961,0.095526066574377,0.157679777561037,63568,2019-07-10,12571.537109375,13129.529296875,11710.978515625,12156.5126953125,12156.5126953125,33627574244,2019-07-17,9471.2138671875,9963.134765625,9163.134765625,9693.802734375,9693.802734375,24569921549,2462.7099609375,negative
2019-07-11,0.0436729808085658,0.86110591750707,0.0952209593938423,0.1502186453942336,56223,2019-07-11,12139.7138671875,12144.623046875,11158.9228515625,11358.662109375,11358.662109375,28595327690,2019-07-18,9698.5029296875,10736.8427734375,9376.798828125,10666.482421875,10666.482421875,25187024648,692.1796875,negative
2019-07-12,0.048706283417191,0.8514233391573942,0.0998692870561343,0.1479775462750095,76121,2019-07-12,11354.2998046875,11905.4873046875,11179.14453125,11815.986328125,11815.986328125,23534692797,2019-07-19,10653.9560546875,10716.98046875,10229.62890625,10530.732421875,10530.732421875,20727426310,1285.25390625,negative
2019-07-13,0.0423938657941749,0.8637801842670467,0.0938242437624199,0.1526877516610128,49819,2019-07-13,11813.126953125,11841.95703125,10908.4794921875,11392.37890625,11392.37890625,21042616384,2019-07-20,10525.8193359375,11048.662109375,10451.2763671875,10767.1396484375,10767.1396484375,20206615155,625.2392578125,negative
2019-07-14,0.0439424694189602,0.8638020302412504,0.0922554153924566,0.1433942618076792,47088,2019-07-14,11381.0205078125,11451.2041015625,10234.576171875,10256.05859375,10256.05859375,22486000001,2019-07-21,10777.529296875,10841.8876953125,10389.599609375,10599.10546875,10599.10546875,17130580467,343.046875,positive
2019-07-15,0.0474814871299544,0.8599637706945927,0.0925555725009743,0.1396100520224357,59013,2019-07-15,10257.8388671875,11052.7666015625,9992.0068359375,10895.08984375,10895.08984375,25384047207,2019-07-22,10596.9482421875,10651.791015625,10154.921875,10343.1064453125,10343.1064453125,16334414913,551.9833984375,negative
2019-07-16,0.0449887170637817,0.8621356109378111,0.0928797371739563,0.1429373382226057,60268,2019-07-16,10896.6533203125,10996.6328125,9448.1064453125,9477.6416015625,9477.6416015625,24151199070,2019-07-23,10346.748046875,10346.748046875,9883.5947265625,9900.767578125,9900.767578125,17851916995,423.1259765625,positive
2019-07-17,0.044630663081528,0.8614074882045558,0.0939627957316557,0.1470735071787327,59133,2019-07-17,9471.2138671875,9963.134765625,9163.134765625,9693.802734375,9693.802734375,24569921549,2019-07-24,9887.73046875,9908.796875,9614.306640625,9811.92578125,9811.92578125,17398734322,118.123046875,positive
2019-07-18,0.0424589293794159,0.8663293480909122,0.0912113222651491,0.1412437541331662,57462,2019-07-18,9698.5029296875,10736.8427734375,9376.798828125,10666.482421875,10666.482421875,25187024648,2019-07-25,9809.0966796875,10154.25390625,9773.95703125,9911.841796875,9911.841796875,15821952090,754.640625,negative
2019-07-19,0.0368770555990602,0.8766994409134782,0.0864052193549562,0.142744513849684,54911,2019-07-19,10653.9560546875,10716.98046875,10229.62890625,10530.732421875,10530.732421875,20727426310,2019-07-26,9913.126953125,9916.517578125,9717.982421875,9870.3037109375,9870.3037109375,14495714483,660.4287109375,negative
2019-07-20,0.0361943187687222,0.8742225803119512,0.089562111352133,0.1579857679991736,48405,2019-07-20,10525.8193359375,11048.662109375,10451.2763671875,10767.1396484375,10767.1396484375,20206615155,2019-07-27,9871.1650390625,10167.3203125,9411.521484375,9477.677734375,9477.677734375,16817809536,1289.4619140625,negative
2019-07-21,0.0329101459546853,0.8785325241965849,0.0885359349737547,0.1655424088060065,45151,2019-07-21,10777.529296875,10841.8876953125,10389.599609375,10599.10546875,10599.10546875,17130580467,2019-07-28,9491.626953125,9575.544921875,9252.296875,9552.8603515625,9552.8603515625,13738687093,1046.2451171875,negative
2019-07-22,0.0363635004465845,0.8764205273581609,0.0872170789483903,0.1496945555512407,51502,2019-07-22,10596.9482421875,10651.791015625,10154.921875,10343.1064453125,10343.1064453125,16334414913,2019-07-29,9548.1787109375,9681.6484375,9472.9482421875,9519.1455078125,9519.1455078125,13791445323,823.9609375,negative
2019-07-23,0.0368083564600678,0.8761476449275362,0.0870436902559358,0.1550596438482886,51888,2019-07-23,10346.748046875,10346.748046875,9883.5947265625,9900.767578125,9900.767578125,17851916995,2019-07-30,9522.3291015625,9701.759765625,9437.3359375,9607.423828125,9607.423828125,13829811132,293.34375,negative
2019-07-24,0.0383974207107374,0.8724335498662591,0.0891705005731754,0.1522698452426442,52340,2019-07-24,9887.73046875,9908.796875,9614.306640625,9811.92578125,9811.92578125,17398734322,2019-07-31,9604.05078125,10085.6279296875,9598.09765625,10085.6279296875,10085.6279296875,16631520648,273.7021484375,positive
2019-07-25,0.0344173174462603,0.873204170356654,0.0923780291441912,0.1675670336526849,49684,2019-07-25,9809.0966796875,10154.25390625,9773.95703125,9911.841796875,9911.841796875,15821952090,2019-08-01,10077.4423828125,10446.919921875,9922.01953125,10399.6689453125,10399.6689453125,17165337858,487.8271484375,positive
2019-07-26,0.0361484458470996,0.8593725857619541,0.1044788533293883,0.1876851932212305,60837,2019-07-26,9913.126953125,9916.517578125,9717.982421875,9870.3037109375,9870.3037109375,14495714483,2019-08-02,10402.04296875,10657.953125,10371.013671875,10518.1748046875,10518.1748046875,17489094082,647.87109375,positive
2019-07-27,0.0381404514974449,0.8609466568921279,0.1009129994178399,0.1791869229608227,46379,2019-07-27,9871.1650390625,10167.3203125,9411.521484375,9477.677734375,9477.677734375,16817809536,2019-08-03,10519.2783203125,10946.78125,10503.5048828125,10821.7265625,10821.7265625,15352685061,1344.048828125,positive
2019-07-28,0.0386225860307492,0.8651920709675812,0.0961591288530064,0.1741660362313423,40131,2019-07-28,9491.626953125,9575.544921875,9252.296875,9552.8603515625,9552.8603515625,13738687093,2019-08-04,10821.6328125,11009.20703125,10620.2783203125,10970.1845703125,10970.1845703125,16530894787,1417.32421875,positive
2019-07-29,0.0376367474224617,0.872231405659977,0.0901301497730069,0.1610276825491111,47138,2019-07-29,9548.1787109375,9681.6484375,9472.9482421875,9519.1455078125,9519.1455078125,13791445323,2019-08-05,10960.7353515625,11895.091796875,10960.7353515625,11805.6533203125,11805.6533203125,23875988832,2286.5078125,positive
2019-07-30,0.0347945329624009,0.8760962948912494,0.0891084977238239,0.1594984762266059,47448,2019-07-30,9522.3291015625,9701.759765625,9437.3359375,9607.423828125,9607.423828125,13829811132,2019-08-06,11811.544921875,12273.8212890625,11290.7314453125,11478.1689453125,11478.1689453125,23635107660,1870.7451171875,positive
2019-07-31,0.0380888711132988,0.8747864467962918,0.087122815653458,0.1505727520715399,48756,2019-07-31,9604.05078125,10085.6279296875,9598.09765625,10085.6279296875,10085.6279296875,16631520648,2019-08-07,11476.193359375,12036.990234375,11433.701171875,11941.96875,11941.96875,22194988641,1856.3408203125,positive
2019-08-01,0.0388655650918424,0.8701185730328066,0.091017446057592,0.156814175423117,49868,2019-08-01,10077.4423828125,10446.919921875,9922.01953125,10399.6689453125,10399.6689453125,17165337858,2019-08-08,11954.0400390625,11979.419921875,11556.16796875,11966.4072265625,11966.4072265625,19481591730,1566.73828125,positive
2019-08-02,0.033883751757381,0.8714661980317333,0.0946507330789315,0.1840880317332797,49790,2019-08-02,10402.04296875,10657.953125,10371.013671875,10518.1748046875,10518.1748046875,17489094082,2019-08-09,11953.4697265625,11970.4580078125,11709.7451171875,11862.9365234375,11862.9365234375,18339989960,1344.76171875,positive
2019-08-03,0.0329298370286147,0.869316846693197,0.0977284441917756,0.1982453548417661,42216,2019-08-03,10519.2783203125,10946.78125,10503.5048828125,10821.7265625,10821.7265625,15352685061,2019-08-10,11861.556640625,11915.6552734375,11323.8984375,11354.0244140625,11354.0244140625,18125355447,532.2978515625,positive
2019-08-04,0.0330538515511451,0.8748601463439082,0.0920844735127549,0.1864155791109106,39906,2019-08-04,10821.6328125,11009.20703125,10620.2783203125,10970.1845703125,10970.1845703125,16530894787,2019-08-11,11349.740234375,11523.5791015625,11248.294921875,11523.5791015625,11523.5791015625,15774371518,553.39453125,positive
2019-08-05,0.0396775027512358,0.8684469229828637,0.0918588572326934,0.1572180725627543,57247,2019-08-05,10960.7353515625,11895.091796875,10960.7353515625,11805.6533203125,11805.6533203125,23875988832,2019-08-12,11528.189453125,11528.189453125,11320.951171875,11382.6162109375,11382.6162109375,13647198229,423.037109375,negative
2019-08-06,0.0409443439936716,0.8644181263419595,0.0946181866124232,0.160700195879007,53094,2019-08-06,11811.544921875,12273.8212890625,11290.7314453125,11478.1689453125,11478.1689453125,23635107660,2019-08-13,11385.052734375,11420.0498046875,10830.3271484375,10895.830078125,10895.830078125,16681503537,582.3388671875,negative
2019-08-07,0.0423075609200637,0.8590781902376072,0.0985966750170804,0.1778247684658012,52692,2019-08-07,11476.193359375,12036.990234375,11433.701171875,11941.96875,11941.96875,22194988641,2019-08-14,10889.4873046875,10889.556640625,10028.1357421875,10051.7041015625,10051.7041015625,19990838300,1890.2646484375,negative
2019-08-08,0.0396377949331303,0.8656287919973905,0.094732564966837,0.1687937327389366,45985,2019-08-08,11954.0400390625,11979.419921875,11556.16796875,11966.4072265625,11966.4072265625,19481591730,2019-08-15,10038.421875,10437.4111328125,9675.31640625,10311.5458984375,10311.5458984375,22899115082,1654.861328125,negative
2019-08-09,0.0413318538678949,0.8644983565372135,0.0941485606615722,0.1573352768763739,47765,2019-08-09,11953.4697265625,11970.4580078125,11709.7451171875,11862.9365234375,11862.9365234375,18339989960,2019-08-16,10319.419921875,10524.349609375,9855.478515625,10374.3388671875,10374.3388671875,20228207096,1488.59765625,negative
2019-08-10,0.0394258804258804,0.8580481283422461,0.1025243773184949,0.1796589801030977,41514,2019-08-10,11861.556640625,11915.6552734375,11323.8984375,11354.0244140625,11354.0244140625,18125355447,2019-08-17,10358.72265625,10452.625,10086.6982421875,10231.744140625,10231.744140625,13778035685,1122.2802734375,negative
2019-08-11,0.0351037821401899,0.8615245118958712,0.1033736530459831,0.1899465352608556,37492,2019-08-11,11349.740234375,11523.5791015625,11248.294921875,11523.5791015625,11523.5791015625,15774371518,2019-08-18,10233.005859375,10487.0703125,10119.0947265625,10345.810546875,10345.810546875,12999813869,1177.7685546875,negative
2019-08-12,0.040371078488036,0.8642756444341695,0.0953534389087966,0.1600829453242399,43255,2019-08-12,11528.189453125,11528.189453125,11320.951171875,11382.6162109375,11382.6162109375,13647198229,2019-08-19,10350.283203125,10916.0537109375,10313.2041015625,10916.0537109375,10916.0537109375,16038264603,466.5625,negative
2019-08-13,0.0415834854014598,0.8661467891901286,0.0922693343760862,0.1493186804831421,46032,2019-08-13,11385.052734375,11420.0498046875,10830.3271484375,10895.830078125,10895.830078125,16681503537,2019-08-20,10916.3466796875,10947.0419921875,10618.9609375,10763.232421875,10763.232421875,15053082175,132.59765625,negative
2019-08-14,0.046829925836841,0.8570080176388053,0.0961619362597715,0.144928825415915,49890,2019-08-14,10889.4873046875,10889.556640625,10028.1357421875,10051.7041015625,10051.7041015625,19990838300,2019-08-21,10764.572265625,10798.7294921875,9962.7216796875,10138.0498046875,10138.0498046875,19473084768,86.345703125,positive
2019-08-15,0.0471690020192131,0.8614525688878012,0.0913797548389728,0.133091305145934,49029,2019-08-15,10038.421875,10437.4111328125,9675.31640625,10311.5458984375,10311.5458984375,22899115082,2019-08-22,10142.521484375,10232.99609375,9831.462890625,10131.0556640625,10131.0556640625,17097508856,180.490234375,negative
2019-08-16,0.0416693727586737,0.8637073460497656,0.094625459265615,0.1563044507513255,45453,2019-08-16,10319.419921875,10524.349609375,9855.478515625,10374.3388671875,10374.3388671875,20228207096,2019-08-23,10136.3095703125,10442.443359375,10078.1923828125,10407.96484375,10407.96484375,15627023886,33.6259765625,positive
2019-08-17,0.0358383162863886,0.8637485706792551,0.1004146865984788,0.1829788014686598,38130,2019-08-17,10358.72265625,10452.625,10086.6982421875,10231.744140625,10231.744140625,13778035685,2019-08-24,10407.64453125,10418.0205078125,9982.296875,10159.9609375,10159.9609375,15451030650,71.783203125,negative
2019-08-18,0.0402996807877509,0.8622372179840935,0.0974661851431044,0.1634983173727208,36966,2019-08-18,10233.005859375,10487.0703125,10119.0947265625,10345.810546875,10345.810546875,12999813869,2019-08-25,10160.7373046875,10304.6220703125,10008.7890625,10138.517578125,10138.517578125,14153856610,207.29296875,negative
2019-08-19,0.0378972794018287,0.867576257826224,0.0945262600783748,0.1636579208143777,44402,2019-08-19,10350.283203125,10916.0537109375,10313.2041015625,10916.0537109375,10916.0537109375,16038264603,2019-08-26,10126.2998046875,10512.328125,10126.2998046875,10370.8203125,10370.8203125,18438654080,545.2333984375,negative
2019-08-20,0.0423473218983478,0.8604916552667579,0.0971400610333578,0.165113818794065,47515,2019-08-20,10916.3466796875,10947.0419921875,10618.9609375,10763.232421875,10763.232421875,15053082175,2019-08-27,10372.826171875,10381.328125,10087.30078125,10185.5,10185.5,14762609503,577.732421875,negative
2019-08-21,0.0412252693437806,0.8651052481227555,0.0936496694417237,0.1496102432255958,49008,2019-08-21,10764.572265625,10798.7294921875,9962.7216796875,10138.0498046875,10138.0498046875,19473084768,2019-08-28,10203.4267578125,10279.3662109375,9716.65625,9754.4228515625,9754.4228515625,17603790323,383.626953125,negative
2019-08-22,0.0438732019064124,0.8606803076256498,0.0954233318890814,0.1500953921143847,46160,2019-08-22,10142.521484375,10232.99609375,9831.462890625,10131.0556640625,10131.0556640625,17097508856,2019-08-29,9756.7861328125,9756.7861328125,9421.6298828125,9510.2001953125,9510.2001953125,17045878501,620.85546875,negative
2019-08-23,0.042686957296166,0.8619431135058111,0.0953717994389277,0.1553092354277062,44914,2019-08-23,10136.3095703125,10442.443359375,10078.1923828125,10407.96484375,10407.96484375,15627023886,2019-08-30,9514.8447265625,9656.1240234375,9428.302734375,9598.173828125,9598.173828125,13595263986,809.791015625,negative
2019-08-24,0.0422930967491257,0.8590853775417693,0.0986227949747442,0.1703302447869447,38605,2019-08-24,10407.64453125,10418.0205078125,9982.296875,10159.9609375,10159.9609375,15451030650,2019-08-31,9597.5390625,9673.220703125,9531.7998046875,9630.6640625,9630.6640625,11454806419,529.296875,negative
2019-08-25,0.0375935380933386,0.8652764791915969,0.0971325089748703,0.1701554846429996,37605,2019-08-25,10160.7373046875,10304.6220703125,10008.7890625,10138.517578125,10138.517578125,14153856610,2019-09-01,9630.5927734375,9796.755859375,9582.9443359375,9757.970703125,9757.970703125,11445355859,380.546875,negative
2019-08-26,0.0377851652235377,0.8715196368616362,0.0906737718678211,0.1545276418095069,45272,2019-08-26,10126.2998046875,10512.328125,10126.2998046875,10370.8203125,10370.8203125,18438654080,2019-09-02,9757.4736328125,10396.591796875,9730.650390625,10346.7607421875,10346.7607421875,17248102294,24.0595703125,negative
2019-08-27,0.0439125975318932,0.8657865759070177,0.0902798499687434,0.1413462087008867,43191,2019-08-27,10372.826171875,10381.328125,10087.30078125,10185.5,10185.5,14762609503,2019-09-03,10345.7255859375,10736.1044921875,10308.5478515625,10623.5400390625,10623.5400390625,19384917989,438.0400390625,positive
2019-08-28,0.0416074912047862,0.8647470770397522,0.0936461690787671,0.1561790789778592,47469,2019-08-28,10203.4267578125,10279.3662109375,9716.65625,9754.4228515625,9754.4228515625,17603790323,2019-09-04,10621.1806640625,10762.64453125,10434.7099609375,10594.4931640625,10594.4931640625,16742664769,840.0703125,positive
2019-08-29,0.0435676449860185,0.8608706208652557,0.0955655989269557,0.1545870961875099,43987,2019-08-29,9756.7861328125,9756.7861328125,9421.6298828125,9510.2001953125,9510.2001953125,17045878501,2019-09-05,10588.18359375,10627.26953125,10516.41796875,10575.533203125,10575.533203125,14551239508,1065.3330078125,positive
2019-08-30,0.0394554684456564,0.8631837748344371,0.0973598558628749,0.1680134836384885,41072,2019-08-30,9514.8447265625,9656.1240234375,9428.302734375,9598.173828125,9598.173828125,13595263986,2019-09-06,10578.1982421875,10898.76171875,10292.2998046875,10353.302734375,10353.302734375,19536574783,755.12890625,positive
2019-08-31,0.0361600678733031,0.8699371040723981,0.0938730769230769,0.1661046521493212,35360,2019-08-31,9597.5390625,9673.220703125,9531.7998046875,9630.6640625,9630.6640625,11454806419,2019-09-07,10353.931640625,10558.673828125,10348.9189453125,10517.2548828125,10517.2548828125,15307366476,886.5908203125,positive
2019-09-01,0.0376369931027079,0.8718332841308607,0.0905331043181879,0.1553923807734628,37261,2019-09-01,9630.5927734375,9796.755859375,9582.9443359375,9757.970703125,9757.970703125,11445355859,2019-09-08,10518.1142578125,10595.6376953125,10409.0908203125,10441.2763671875,10441.2763671875,13670567493,683.3056640625,positive
2019-09-02,0.039956816313837,0.8720947197725305,0.087924717329009,0.1475215896216984,45017,2019-09-02,9757.4736328125,10396.591796875,9730.650390625,10346.7607421875,10346.7607421875,17248102294,2019-09-09,10443.228515625,10450.3115234375,10144.9296875,10334.974609375,10334.974609375,17595943368,11.7861328125,negative
2019-09-03,0.0393963160405733,0.8689599037524114,0.0916429090003941,0.1486680578315252,48209,2019-09-03,10345.7255859375,10736.1044921875,10308.5478515625,10623.5400390625,10623.5400390625,19384917989,2019-09-10,10336.408203125,10394.353515625,10020.5732421875,10115.9755859375,10115.9755859375,14906809639,507.564453125,negative
2019-09-04,0.0369364754554149,0.8707244600636135,0.0923374630218643,0.1590485931626593,44959,2019-09-04,10621.1806640625,10762.64453125,10434.7099609375,10594.4931640625,10594.4931640625,16742664769,2019-09-11,10123.03515625,10215.9482421875,9980.7763671875,10178.3720703125,10178.3720703125,15428063426,416.12109375,negative
2019-09-05,0.0416699911598703,0.8570983974431625,0.1012317020649636,0.1732758324455425,44117,2019-09-05,10588.18359375,10627.26953125,10516.41796875,10575.533203125,10575.533203125,14551239508,2019-09-12,10176.8193359375,10442.25390625,10099.2421875,10410.126953125,10410.126953125,15323563925,165.40625,negative
2019-09-06,0.0418804762694988,0.8612075589113839,0.0969109069034185,0.1627056671091934,48208,2019-09-06,10578.1982421875,10898.76171875,10292.2998046875,10353.302734375,10353.302734375,19536574783,2019-09-13,10415.3623046875,10441.4892578125,10226.5966796875,10360.546875,10360.546875,14109864675,7.244140625,positive
2019-09-07,0.0373630442973249,0.8703970342860219,0.0922399214166532,0.1639527181226115,37158,2019-09-07,10353.931640625,10558.673828125,10348.9189453125,10517.2548828125,10517.2548828125,15307366476,2019-09-14,10345.4033203125,10422.1337890625,10291.6943359375,10358.048828125,10358.048828125,13468713124,159.2060546875,negative
2019-09-08,0.0344595796495314,0.8759210122293398,0.0896213669331356,0.1657317195192969,37778,2019-09-08,10518.1142578125,10595.6376953125,10409.0908203125,10441.2763671875,10441.2763671875,13670567493,2019-09-15,10356.4658203125,10387.03515625,10313.0927734375,10347.712890625,10347.712890625,12043433567,93.5634765625,negative
2019-09-09,0.0331220331491712,0.8786535911602209,0.0882266519337016,0.1635016751381215,45250,2019-09-09,10443.228515625,10450.3115234375,10144.9296875,10334.974609375,10334.974609375,17595943368,2019-09-16,10347.22265625,10386.8671875,10189.744140625,10276.7939453125,10276.7939453125,15160167779,58.1806640625,negative
2019-09-10,0.0357804420485175,0.8721368625336927,0.0920854555256064,0.1731077973045822,46375,2019-09-10,10336.408203125,10394.353515625,10020.5732421875,10115.9755859375,10115.9755859375,14906809639,2019-09-17,10281.513671875,10296.771484375,10199.7392578125,10241.2724609375,10241.2724609375,15304603363,125.296875,positive
2019-09-11,0.0380065141368197,0.8684686750017142,0.0935251079975314,0.1718067975589129,43751,2019-09-11,10123.03515625,10215.9482421875,9980.7763671875,10178.3720703125,10178.3720703125,15428063426,2019-09-18,10247.7958984375,10275.9287109375,10191.4697265625,10198.248046875,10198.248046875,16169268880,19.8759765625,positive
2019-09-12,0.040048634733842,0.8671912291992278,0.0927602280040452,0.159025,43508,2019-09-12,10176.8193359375,10442.25390625,10099.2421875,10410.126953125,10410.126953125,15323563925,2019-09-19,10200.49609375,10295.6689453125,9851.6923828125,10266.4150390625,10266.4150390625,19937691247,143.7119140625,negative
2019-09-13,0.0365092436974789,0.8715386919985385,0.0919280720984045,0.170574607234198,41055,2019-09-13,10415.3623046875,10441.4892578125,10226.5966796875,10360.546875,10360.546875,14109864675,2019-09-20,10266.318359375,10285.8720703125,10132.1865234375,10181.6416015625,10181.6416015625,14734189639,178.9052734375,negative
2019-09-14,0.0335151795735129,0.8724813973063973,0.0940033950617283,0.1822064758698092,35640,2019-09-14,10345.4033203125,10422.1337890625,10291.6943359375,10358.048828125,10358.048828125,13468713124,2019-09-21,10183.6484375,10188.09765625,10000.7080078125,10019.716796875,10019.716796875,13425266806,338.33203125,negative
2019-09-15,0.0328800302444761,0.8709391189896105,0.096180290683021,0.1891128791061077,35709,2019-09-15,10356.4658203125,10387.03515625,10313.0927734375,10347.712890625,10347.712890625,12043433567,2019-09-22,10024.115234375,10074.4443359375,9922.533203125,10070.392578125,10070.392578125,13199651698,277.3203125,negative
